territorycode,netivcamt,standardized
North,494.1,-0.179395529
North,494.25,-0.1793534
North,494.3,-0.179339357
North,494.4,-0.179311271
North,494.6,-0.179255099
North,494.95,-0.179156798
North,495,-0.179142755
North,495.3,-0.179058496
North,495.45,-0.179016367
North,495.52,-0.178996707
North,495.74,-0.178934918
North,496,-0.178861894
North,496.08,-0.178839425
North,496.1,-0.178833808
North,496.2,-0.178805722
North,496.8,-0.178637205
North,496.9,-0.178609119
North,497.2,-0.178524861
North,498,-0.178300172
North,498.36,-0.178199062
North,498.5,-0.178159741
North,498.7,-0.178103569
North,498.8,-0.178075483
North,499,-0.178019311
North,499.8,-0.177794622
North,499.84,-0.177783388
North,500,-0.17773845
North,500.1,-0.177710364
North,500.13,-0.177701938
North,500.5,-0.17759802
North,500.58,-0.177575551
North,500.7,-0.177541848
North,500.88,-0.177491293
North,500.9,-0.177485675
North,500.94,-0.177474441
North,501.01,-0.177454781
North,501.24,-0.177390183
North,501.31,-0.177370522
North,501.46,-0.177328393
North,501.6,-0.177289073
North,502,-0.177176728
North,502.2,-0.177120556
North,502.38,-0.177070001
North,502.9,-0.176923954
North,503,-0.176895867
North,503.5,-0.176755437
North,503.7,-0.176699265
North,503.83,-0.176662753
North,504,-0.176615007
North,504.24,-0.1765476
North,504.33,-0.176522322
North,504.4,-0.176502662
North,504.6,-0.17644649
North,504.8,-0.176390318
North,505.02,-0.176328528
North,505.2,-0.176277973
North,505.6,-0.176165629
North,505.8,-0.176109457
North,506,-0.176053285
North,506.22,-0.175991495
North,506.76,-0.17583983
North,507.5,-0.175631993
North,507.6,-0.175603907
North,507.7,-0.175575821
North,508,-0.175491563
North,508.1,-0.175463477
North,508.3,-0.175407305
North,508.48,-0.17535675
North,508.8,-0.175266874
North,509,-0.175210702
North,509.08,-0.175188233
North,509.5,-0.175070272
North,509.6,-0.175042185
North,509.69,-0.175016908
North,509.96,-0.174941076
North,510,-0.174929841
North,510.52,-0.174783793
North,510.8,-0.174705152
North,511,-0.17464898
North,511.02,-0.174643363
North,511.28,-0.174570339
North,511.5,-0.17450855
North,512,-0.174368119
North,512.5,-0.174227689
North,513,-0.174087258
North,513.3,-0.174003
North,513.5,-0.173946828
North,513.6,-0.173918742
North,513.68,-0.173896273
North,513.88,-0.173840101
North,514.25,-0.173736182
North,514.4,-0.173694053
North,514.8,-0.173581709
North,514.83,-0.173573283
North,515,-0.173525537
North,515.07,-0.173505876
North,515.32,-0.173435661
North,515.43,-0.173404766
North,515.5,-0.173385106
North,515.6,-0.17335702
North,515.7,-0.173328934
North,515.74,-0.1733177
North,515.9,-0.173272762
North,516,-0.173244676
North,516.2,-0.173188504
North,516.33,-0.173151992
North,516.95,-0.172977858
North,517,-0.172963815
North,517.1,-0.172935729
North,517.5,-0.172823384
North,517.62,-0.172789681
North,517.8,-0.172739126
North,517.84,-0.172727892
North,517.95,-0.172696997
North,518,-0.172682954
North,518.4,-0.17257061
North,518.42,-0.172564992
North,518.5,-0.172542523
North,518.7,-0.172486351
North,519.1,-0.172374007
North,519.2,-0.172345921
North,519.5,-0.172261663
North,519.6,-0.172233576
North,520,-0.172121232
North,520.4,-0.172008888
North,520.54,-0.171969567
North,520.86,-0.171879692
North,521.18,-0.171789816
North,521.44,-0.171716792
North,521.6,-0.171671855
North,521.8,-0.171615683
North,522,-0.17155951
North,522.2,-0.171503338
North,522.3,-0.171475252
North,522.45,-0.171433123
North,522.6,-0.171390994
North,522.7,-0.171362908
North,522.72,-0.17135729
North,522.89,-0.171309544
North,522.9,-0.171306736
North,523,-0.171278649
North,523.12,-0.171244946
North,523.5,-0.171138219
North,523.6,-0.171110133
North,523.8,-0.171053961
North,524,-0.170997789
North,524.2,-0.170941616
North,524.28,-0.170919147
North,524.4,-0.170885444
North,524.7,-0.170801186
North,524.76,-0.170784334
North,524.8,-0.1707731
North,525.35,-0.170618626
North,525.4,-0.170604583
North,525.6,-0.170548411
North,526.23,-0.170371469
North,526.89,-0.170186101
North,527,-0.170155206
North,527.7,-0.169958603
North,527.8,-0.169930517
North,528,-0.169874345
North,528.16,-0.169829407
North,528.4,-0.169762001
North,529.2,-0.169537312
North,529.74,-0.169385647
North,529.8,-0.169368795
North,530,-0.169312623
North,530.04,-0.169301389
North,530.35,-0.169214322
North,530.4,-0.169200279
North,531,-0.169031762
North,531.36,-0.168930652
North,531.56,-0.16887448
North,531.58,-0.168868863
North,531.6,-0.168863246
North,531.81,-0.168804265
North,531.9,-0.168778987
North,532,-0.168750901
North,532.2,-0.168694729
North,532.25,-0.168680686
North,532.7,-0.168554299
North,532.8,-0.168526213
North,532.88,-0.168503744
North,533,-0.16847004
North,533.14,-0.16843072
North,533.56,-0.168312758
North,533.6,-0.168301524
North,534,-0.16818918
North,534.2,-0.168133007
North,534.3,-0.168104921
North,534.53,-0.168040323
North,534.6,-0.168020663
North,534.8,-0.167964491
North,534.96,-0.167919553
North,535,-0.167908319
North,535.1,-0.167880233
North,535.23,-0.167843721
North,535.5,-0.167767888
North,535.6,-0.167739802
North,535.8,-0.16768363
North,535.84,-0.167672395
North,536.22,-0.167565668
North,536.8,-0.167402769
North,537.2,-0.167290425
North,537.8,-0.167121908
North,538.08,-0.167043267
North,538.2,-0.167009564
North,538.3,-0.166981478
North,538.34,-0.166970243
North,538.8,-0.166841047
North,539.5,-0.166644445
North,539.58,-0.166621976
North,539.88,-0.166537717
North,540,-0.166504014
North,540.4,-0.16639167
North,540.5,-0.166363584
North,540.65,-0.166321455
North,540.8,-0.166279325
North,540.96,-0.166234388
North,541.12,-0.16618945
North,541.2,-0.166166981
North,541.64,-0.166043402
North,541.8,-0.165998465
North,542,-0.165942292
North,542.08,-0.165919823
North,542.12,-0.165908589
North,542.4,-0.165829948
North,542.85,-0.165703561
North,543,-0.165661431
North,543.2,-0.165605259
North,543.22,-0.165599642
North,543.48,-0.165526618
North,543.6,-0.165492915
North,543.9,-0.165408657
North,544,-0.165380571
North,544.5,-0.16524014
North,544.7,-0.165183968
North,544.8,-0.165155882
North,545.11,-0.165068815
North,545.32,-0.165009834
North,545.49,-0.164962088
North,545.6,-0.164931193
North,545.94,-0.1648357
North,546,-0.164818849
North,546.15,-0.16477672
North,546.3,-0.16473459
North,546.64,-0.164639098
North,546.68,-0.164627863
North,546.84,-0.164582926
North,547,-0.164537988
North,547.08,-0.164515519
North,547.2,-0.164481816
North,547.52,-0.16439194
North,547.74,-0.164330151
North,547.8,-0.164313299
North,547.9,-0.164285213
North,548.54,-0.164105462
North,548.7,-0.164060524
North,548.8,-0.164032438
North,549,-0.163976266
North,549.12,-0.163942563
North,549.2,-0.163920094
North,549.5,-0.163835836
North,549.7,-0.163779663
North,549.89,-0.1637263
North,550,-0.163695405
North,550.1,-0.163667319
North,550.2,-0.163639233
North,550.42,-0.163577444
North,550.49,-0.163557783
North,550.9,-0.16344263
North,550.98,-0.163420161
North,551,-0.163414544
North,551.2,-0.163358372
North,551.3,-0.163330286
North,551.48,-0.163279731
North,551.75,-0.163203899
North,552.2,-0.163077511
North,552.66,-0.162948315
North,552.8,-0.162908995
North,553.2,-0.16279665
North,553.5,-0.162712392
North,554,-0.162571962
North,554.25,-0.162501746
North,554.5,-0.162431531
North,554.54,-0.162420297
North,554.58,-0.162409062
North,554.88,-0.162324804
North,555,-0.162291101
North,555.5,-0.16215067
North,555.66,-0.162105732
North,556,-0.16201024
North,556.12,-0.161976536
North,556.63,-0.161833297
North,556.7,-0.161813637
North,556.8,-0.161785551
North,557.2,-0.161673207
North,557.4,-0.161617034
North,557.6,-0.161560862
North,557.8,-0.16150469
North,557.94,-0.16146537
North,558,-0.161448518
North,558.12,-0.161414815
North,558.42,-0.161330556
North,558.71,-0.161249107
North,559.59,-0.161001949
North,559.8,-0.160942968
North,559.93,-0.160906456
North,559.94,-0.160903648
North,560.1,-0.16085871
North,560.5,-0.160746366
North,560.68,-0.160695811
North,561.5,-0.160465505
North,561.6,-0.160437419
North,561.7,-0.160409333
North,562.06,-0.160308223
North,562.2,-0.160268902
North,562.32,-0.160235199
North,562.4,-0.16021273
North,562.5,-0.160184644
North,562.6,-0.160156558
North,562.74,-0.160117237
North,562.8,-0.160100386
North,562.91,-0.160069491
North,562.95,-0.160058256
North,563.6,-0.159875697
North,564.24,-0.159695946
North,564.3,-0.159679094
North,564.4,-0.159651008
North,564.8,-0.159538664
North,565,-0.159482492
North,565.15,-0.159440362
North,565.17,-0.159434745
North,565.38,-0.159375764
North,565.5,-0.159342061
North,565.56,-0.15932521
North,565.63,-0.159305549
North,566.8,-0.158976942
North,567,-0.15892077
North,567.6,-0.158752253
North,567.7,-0.158724167
North,567.98,-0.158645526
North,568,-0.158639909
North,568.26,-0.158566885
North,568.5,-0.158499478
North,568.56,-0.158482627
North,569.4,-0.158246704
North,569.9,-0.158106273
North,570,-0.158078187
North,570.5,-0.157937757
North,570.52,-0.157932139
North,570.6,-0.157909671
North,570.93,-0.157816986
North,571.38,-0.157690599
North,571.4,-0.157684982
North,571.56,-0.157640044
North,571.6,-0.15762881
North,571.68,-0.157606341
North,571.8,-0.157572637
North,571.9,-0.157544551
North,571.95,-0.157530508
North,572,-0.157516465
North,572.2,-0.157460293
North,572.4,-0.157404121
North,572.5,-0.157376035
North,572.75,-0.15730582
North,572.9,-0.157263691
North,573,-0.157235604
North,573.82,-0.157005298
North,574,-0.156954744
North,574.1,-0.156926657
North,574.2,-0.156898571
North,574.31,-0.156867677
North,574.6,-0.156786227
North,575,-0.156673883
North,575.2,-0.15661771
North,575.26,-0.156600859
North,575.6,-0.156505366
North,575.76,-0.156460428
North,576,-0.156393022
North,576.42,-0.15627506
North,576.8,-0.156168333
North,577.1,-0.156084075
North,577.2,-0.156055989
North,577.6,-0.155943644
North,577.66,-0.155926793
North,577.75,-0.155901515
North,578,-0.1558313
North,578.1,-0.155803214
North,578.25,-0.155761085
North,578.4,-0.155718956
North,578.7,-0.155634697
North,578.76,-0.155617846
North,578.82,-0.155600994
North,578.88,-0.155584142
North,579.5,-0.155410009
North,579.6,-0.155381922
North,579.7,-0.155353836
North,580,-0.155269578
North,580.1,-0.155241492
North,580.34,-0.155174085
North,580.48,-0.155134765
North,580.66,-0.15508421
North,580.8,-0.155044889
North,581,-0.154988717
North,581.4,-0.154876373
North,581.76,-0.154775263
North,581.8,-0.154764028
North,582,-0.154707856
North,582.5,-0.154567426
North,582.53,-0.154559
North,582.6,-0.15453934
North,583.1,-0.154398909
North,583.8,-0.154202307
North,584,-0.154146135
North,584.3,-0.154061876
North,584.5,-0.154005704
North,584.53,-0.153997278
North,584.54,-0.15399447
North,584.58,-0.153983235
North,584.76,-0.15393268
North,584.9,-0.15389336
North,585,-0.153865274
North,585.4,-0.153752929
North,585.5,-0.153724843
North,585.76,-0.153651819
North,586,-0.153584413
North,586.8,-0.153359724
North,586.82,-0.153354107
North,587.03,-0.153295126
North,587.1,-0.153275466
North,587.2,-0.15324738
North,587.26,-0.153230528
North,587.34,-0.153208059
North,587.5,-0.153163121
North,587.86,-0.153062011
North,588,-0.153022691
North,588.03,-0.153014265
North,588.4,-0.152910347
North,588.7,-0.152826088
North,588.8,-0.152798002
North,589,-0.15274183
North,589.14,-0.152702509
North,589.98,-0.152466586
North,590.2,-0.152404797
North,590.22,-0.15239918
North,590.7,-0.152264366
North,590.9,-0.152208194
North,590.93,-0.152199768
North,591.34,-0.152084615
North,592,-0.151899247
North,592.4,-0.151786903
North,592.41,-0.151784094
North,592.72,-0.151697027
North,592.8,-0.151674559
North,592.9,-0.151646472
North,593,-0.151618386
North,593.1,-0.1515903
North,593.26,-0.151545363
North,593.3,-0.151534128
North,593.4,-0.151506042
North,593.9,-0.151365612
North,594,-0.151337526
North,594.26,-0.151264502
North,594.4,-0.151225181
North,595.04,-0.15104543
North,595.8,-0.150831976
North,596,-0.150775804
North,596.4,-0.150663459
North,596.8,-0.150551115
North,596.98,-0.15050056
North,597,-0.150494943
North,597.02,-0.150489326
North,597.32,-0.150405067
North,597.4,-0.150382598
North,597.5,-0.150354512
North,598.08,-0.150191613
North,598.6,-0.150045565
North,599,-0.149933221
North,599.2,-0.149877049
North,599.28,-0.14985458
North,599.4,-0.149820877
North,600,-0.14965236
North,600.2,-0.149596188
North,600.3,-0.149568102
North,600.33,-0.149559676
North,600.4,-0.149540016
North,600.5,-0.14951193
North,600.68,-0.149461375
North,601,-0.149371499
North,601.11,-0.149340605
North,601.65,-0.14918894
North,601.75,-0.149160854
North,601.94,-0.14910749
North,602.25,-0.149020423
North,602.4,-0.148978294
North,602.55,-0.148936165
North,602.8,-0.14886595
North,602.85,-0.148851907
North,603,-0.148809777
North,603.2,-0.148753605
North,603.3,-0.148725519
North,603.39,-0.148700242
North,603.68,-0.148618792
North,604.37,-0.148424998
North,604.4,-0.148416572
North,604.5,-0.148388486
North,604.58,-0.148366017
North,604.8,-0.148304228
North,605.8,-0.148023367
North,606.1,-0.147939109
North,606.4,-0.14785485
North,607.05,-0.147672291
North,607.2,-0.147630162
North,607.24,-0.147618927
North,607.5,-0.147545903
North,608.16,-0.147360535
North,608.3,-0.147321215
North,608.7,-0.14720887
North,608.8,-0.147180784
North,609.1,-0.147096526
North,609.3,-0.147040354
North,609.5,-0.146984182
North,610,-0.146843751
North,610.47,-0.146711746
North,611.4,-0.146450546
North,611.41,-0.146447737
North,612,-0.146282029
North,612.2,-0.146225857
North,612.6,-0.146113513
North,612.69,-0.146088235
North,612.8,-0.146057341
North,612.98,-0.146006786
North,613.2,-0.145944996
North,613.74,-0.145793331
North,613.83,-0.145768054
North,613.9,-0.145748394
North,613.96,-0.145731542
North,614.1,-0.145692221
North,614.6,-0.145551791
North,614.7,-0.145523705
North,614.9,-0.145467533
North,614.96,-0.145450681
North,614.98,-0.145445064
North,615,-0.145439447
North,615.2,-0.145383274
North,615.8,-0.145214758
North,616,-0.145158586
North,616.14,-0.145119265
North,616.2,-0.145102414
North,616.68,-0.1449676
North,617,-0.144877725
North,617.05,-0.144863682
North,617.28,-0.144799084
North,617.3,-0.144793467
North,617.5,-0.144737294
North,617.6,-0.144709208
North,618,-0.144596864
North,618.8,-0.144372175
North,618.86,-0.144355324
North,618.92,-0.144338472
North,619.2,-0.144259831
North,619.4,-0.144203659
North,619.54,-0.144164338
North,619.6,-0.144147486
North,619.78,-0.144096931
North,620.2,-0.14397897
North,620.4,-0.143922798
North,620.5,-0.143894712
North,620.6,-0.143866626
North,620.7,-0.143838539
North,621,-0.143754281
North,621.2,-0.143698109
North,621.24,-0.143686875
North,621.3,-0.143670023
North,621.4,-0.143641937
North,622.2,-0.143417248
North,622.25,-0.143403205
North,622.4,-0.143361076
North,622.5,-0.14333299
North,622.8,-0.143248732
North,623,-0.143192559
North,623.2,-0.143136387
North,624.03,-0.142903273
North,624.1,-0.142883612
North,624.32,-0.142821823
North,624.38,-0.142804971
North,624.54,-0.142760034
North,624.88,-0.142664541
North,625.2,-0.142574665
North,625.25,-0.142560622
North,625.38,-0.14252411
North,625.74,-0.142423001
North,626.3,-0.142265718
North,626.5,-0.142209546
North,626.8,-0.142125288
North,627,-0.142069116
North,627.2,-0.142012944
North,627.5,-0.141928685
North,627.66,-0.141883748
North,628,-0.141788255
North,628.44,-0.141664676
North,628.5,-0.141647824
North,628.68,-0.141597269
North,628.75,-0.141577609
North,628.8,-0.141563566
North,629,-0.141507394
North,629.4,-0.14139505
North,629.7,-0.141310791
North,629.96,-0.141237768
North,630.2,-0.141170361
North,630.24,-0.141159126
North,631.2,-0.1408895
North,631.71,-0.140746261
North,632.4,-0.140552467
North,632.5,-0.140524381
North,632.8,-0.140440123
North,632.9,-0.140412036
North,632.94,-0.140400802
North,632.98,-0.140389568
North,633,-0.14038395
North,633.3,-0.140299692
North,633.6,-0.140215434
North,634,-0.140103089
North,634.69,-0.139909295
North,634.93,-0.139841889
North,635,-0.139822229
North,635.4,-0.139709884
North,636,-0.139541368
North,636.2,-0.139485196
North,636.6,-0.139372851
North,636.96,-0.139271741
North,636.98,-0.139266124
North,637.1,-0.139232421
North,637.2,-0.139204335
North,637.6,-0.13909199
North,638,-0.138979646
North,638.04,-0.138968411
North,638.06,-0.138962794
North,638.22,-0.138917856
North,638.4,-0.138867302
North,638.6,-0.138811129
North,638.74,-0.138771809
North,639.1,-0.138670699
North,639.15,-0.138656656
North,639.2,-0.138642613
North,639.3,-0.138614527
North,639.5,-0.138558355
North,640.2,-0.138361752
North,640.5,-0.138277494
North,640.7,-0.138221321
North,640.8,-0.138193235
North,641,-0.138137063
North,641.5,-0.137996633
North,641.6,-0.137968547
North,641.9,-0.137884288
North,642,-0.137856202
North,642.6,-0.137687686
North,643,-0.137575341
North,643.1,-0.137547255
North,643.14,-0.137536021
North,643.2,-0.137519169
North,643.5,-0.137434911
North,643.55,-0.137420868
North,643.76,-0.137361887
North,643.8,-0.137350653
North,643.91,-0.137319758
North,644,-0.13729448
North,644.7,-0.137097878
North,644.8,-0.137069792
North,645.01,-0.137010811
North,645.4,-0.136901275
North,645.6,-0.136845103
North,645.84,-0.136777696
North,646,-0.136732759
North,646.2,-0.136676587
North,646.25,-0.136662543
North,646.5,-0.136592328
North,646.8,-0.13650807
North,647.36,-0.136350788
North,647.4,-0.136339553
North,647.73,-0.136246869
North,647.9,-0.136199123
North,648,-0.136171037
North,648.4,-0.136058693
North,648.6,-0.13600252
North,648.61,-0.135999712
North,648.8,-0.135946348
North,648.92,-0.135912645
North,649,-0.135890176
North,649.08,-0.135867707
North,649.32,-0.1358003
North,649.35,-0.135791875
North,649.6,-0.135721659
North,649.7,-0.135693573
North,649.8,-0.135665487
North,649.82,-0.13565987
North,650,-0.135609315
North,650.08,-0.135586846
North,650.1,-0.135581229
North,650.2,-0.135553143
North,650.4,-0.135496971
North,650.6,-0.135440799
